Temperature,xFE_FCC,xCO_FCC,xB_FCC,xNB_FCC,xMO_FCC,xSI_FCC,xCR_FCC,xMN_FCC,xTI_FCC,xNI_FCC,xAL_FCC,xCU_FCC,xC_FCC,xS_FCC
1478.6999999999996,0.19205970987796878,0.0006886285046603614,3.5714519943931596e-05,0.03005911416398258,0.01781369452151145,0.0026836471998859736,0.21295392874972058,0.0005272799319386818,0.010681866025127855,0.5189157889372642,0.012465143755643521,0.0009123821849021324,0.00019736159273066155,5.740034719323222e-06
1480.0399999999995,0.1920610038634889,0.0006886311138460336,3.473277566289917e-05,0.030058067807790436,0.01781289733136321,0.002683631092683113,0.21295423458806234,0.0005272758760993431,0.010681514915342227,0.5189154646147375,0.012465380091046589,0.0009123861443416088,0.0001989461753653598,5.833610170506633e-06
1481.3799999999994,0.1920624404074204,0.0006886341443427417,3.373551674602413e-05,0.03005682373780243,0.017812047721675803,0.0026836106851085943,0.21295460843041417,0.0005272716730901513,0.010681126167279821,0.5189152090890783,0.012465632085460867,0.0009123903616436037,0.00020054141178963046,5.9285681476082426e-06
1482.7199999999993,0.1920640361651547,0.0006886376477919291,3.272268382618059e-05,0.030055358440088102,0.017811140008158966,0.0026835853291408106,0.2129550586661756,0.0005272673109904115,0.010680695478504412,0.518915029731681,0.012465901279080887,0.0009123948595336702,0.00020214746825669063,6.0249316164218995e-06
1484.0599999999993,0.19206581039134296,0.0006886416839229439,3.169422878583319e-05,0.030053644744638147,0.01781016762490698,0.0026835542717626205,0.21295559499687094,0.0005272627760991469,0.010680217874019895,0.518914935042223,0.01246618944515707,0.0009123996640852115,0.00020376453140269748,6.122724782680713e-06
1485.3999999999992,0.19206778546006553,0.0006886463221740084,3.065011730450533e-05,0.030051651094384683,0.01780912294801144,0.002683516634000317,0.21295622869813047,0.000527258052586868,0.010679687571751622,0.5189149348741475,0.01246649863642532,0.0009124048053643825,0.00020539281234237738,6.221973311012653e-06
1486.739999999999,0.19206998751352194,0.0006886516437143522,2.9590332040306826e-05,0.03004934063431592,0.017807997075585474,0.0026834713848189065,0.21295697294621516,0.0005272531220633182,0.010679097814564404,0.5189150407155756,0.012466831242978815,0.0009124103182271958,0.00020703255178054566,6.322704598047716e-06
1488.079999999999,0.1920724472776671,0.0006886577439877772,2.8514876636551648e-05,0.03004667006600965,0.01780677955117433,0.0026834173083614475,0.21295784322842495,0.0005272479630373717,0.010678440659171408,0.5189152660426453,0.012467190065008713,0.0009124162433130846,0.0002086840264464781,6.424948115891417e-06
1489.419999999999,0.19207520109632067,0.0006886647359388543,2.742378080772709e-05,0.030043588195917063,0.017805458013082823,0.00268335296249264,0.21295885786313778,0.0005272425502363262,0.010677706708391164,0.5189156267672963,0.012467578404978738,0.0009124226282916936,0.00021034755726036247,6.528735847834164e-06
1490.7599999999989,0.19207829225413497,0.000688672754141932,2.6317106853302813e-05,0.03004003407856111,0.017804017745734937,0.00268327662587547,0.21296003866475355,0.0005272368537413977,0.010676884768550342,0.5189161418100827,0.01246800018548998,0.0009124295294402582,0.00021202351979374525,6.634102846214801e-06
1492.0999999999988,0.1920817726855479,0.0006886819601377379,2.5194958079852026e-05,0.03003593461877451,0.017802441100143385,0.002683186229769143,0.212961411802096,0.0005272308378795054,0.010675961406841288,0.5189168338398743,0.012468460101447513,0.0009124370136556199,0.00021371235779950196,6.741087953751342e-06
1493.4399999999987,0.19208570520515433,0.0006886925494016824,2.4057489802167626e-05,0.0300312014433773,0.017800706737541725,0.0026830792692534547,0.21296300891794498,0.0005272244597896319,0.010674920373478813,0.518917730239045,0.012468963818525377,0.0009124451610437419,0.00021541460089580575,6.84973474613833e-06
1494.7799999999986,0.19209016645086205,0.0006887047605449732,2.2904923871029355e-05,0.030025726774661386,0.017798788631288406,0.0026829526864284555,0.21296486860521827,0.0005272176675496577,0.01067374183897796,0.5189188643767203,0.012469518234878503,0.0009124540682821212,0.00021713088793921324,6.960092777737186e-06
1496.1199999999985,0.19209525081361864,0.0006887188876083485,2.1737568084512305e-05,0.030019377922905818,0.0177966547341698,0.0026828027149807506,0.21296703837625183,0.0005272103977033373,0.010672401375452596,0.5189202773083512,0.01247013183030758,0.0009124638530283218,0.00021886199828948105,7.072219247784681e-06
