
Determinant of Hessian Matrix of G:
|HSN| 3.62811e+52

Phase Name = Fcc
Hessian Matrix of G:
HSN[Al,Al] 2.02938e+06
HSN[Al,Si] 384852
HSN[Al,Ti] 247207
HSN[Al,Cr] 152077
HSN[Al,Mn] 153549
HSN[Al,Fe] 116491
HSN[Al,Co] 55953.4
HSN[Al,Nb] 223143
HSN[Al,Mo] 164173
         HSN[Si,Al] 384852
HSN[Si,Si] 3.13719e+06
HSN[Si,Ti] 420069
HSN[Si,Cr] 162210
HSN[Si,Mn] 208127
HSN[Si,Fe] 149247
HSN[Si,Co] 46264.9
HSN[Si,Nb] 380794
HSN[Si,Mo] 268835
         HSN[Ti,Al] 247207
HSN[Ti,Si] 420069
HSN[Ti,Ti] 3.14373e+06
HSN[Ti,Cr] 214745
HSN[Ti,Mn] 204496
HSN[Ti,Fe] 136131
HSN[Ti,Co] 58364.7
HSN[Ti,Nb] 292607
HSN[Ti,Mo] 184845
         HSN[Cr,Al] 152077
HSN[Cr,Si] 162210
HSN[Cr,Ti] 214745
HSN[Cr,Cr] 114687
HSN[Cr,Mn] 73142
HSN[Cr,Fe] 43243.8
HSN[Cr,Co] 13389.4
HSN[Cr,Nb] 169112
HSN[Cr,Mo] 33841.3
         HSN[Mn,Al] 153549
HSN[Mn,Si] 208127
HSN[Mn,Ti] 204496
HSN[Mn,Cr] 73142
HSN[Mn,Mn] 4.95355e+06
HSN[Mn,Fe] 54853.6
HSN[Mn,Co] 30809.6
HSN[Mn,Nb] 193168
HSN[Mn,Mo] 41222.4
         HSN[Fe,Al] 116491
HSN[Fe,Si] 149247
HSN[Fe,Ti] 136131
HSN[Fe,Cr] 43243.8
HSN[Fe,Mn] 54853.6
HSN[Fe,Fe] 110842
HSN[Fe,Co] 25787
HSN[Fe,Nb] 115653
HSN[Fe,Mo] 56904.6
         HSN[Co,Al] 55953.3
HSN[Co,Si] 46264.9
HSN[Co,Ti] 58364.7
HSN[Co,Cr] 13389.4
HSN[Co,Mn] 30809.6
HSN[Co,Fe] 25787
HSN[Co,Co] 1.25292e+06
HSN[Co,Nb] 122590
HSN[Co,Mo] 13724.4
         HSN[Nb,Al] 223143
HSN[Nb,Si] 380794
HSN[Nb,Ti] 292607
HSN[Nb,Cr] 169112
HSN[Nb,Mn] 193168
HSN[Nb,Fe] 115653
HSN[Nb,Co] 122590
HSN[Nb,Nb] 1.2424e+06
HSN[Nb,Mo] 156752
         HSN[Mo,Al] 164173
HSN[Mo,Si] 268835
HSN[Mo,Ti] 184845
HSN[Mo,Cr] 33841.3
HSN[Mo,Mn] 41222.4
HSN[Mo,Fe] 56904.5
HSN[Mo,Co] 13724.4
HSN[Mo,Nb] 156752
HSN[Mo,Mo] 642887

Determinant of Hessian Matrix of G:
|HSN| 5.04092e+53

############## Point 20#############
Temperature 1611
Phase Name = Liquid
Hessian Matrix of G:
HSN[Al,Al] 1.30395e+06
HSN[Al,Si] 382103
HSN[Al,Ti] 251608
HSN[Al,Cr] 132506
HSN[Al,Mn] 155059
HSN[Al,Fe] 92267.5
HSN[Al,Co] 66212.2
HSN[Al,Nb] 230139
HSN[Al,Mo] 110277
         HSN[Si,Al] 382103
HSN[Si,Si] 2.13478e+06
HSN[Si,Ti] 210341
HSN[Si,Cr] 168102
HSN[Si,Mn] 167634
HSN[Si,Fe] 134765
HSN[Si,Co] 76561.6
HSN[Si,Nb] 195343
HSN[Si,Mo] 112275
         HSN[Ti,Al] 251608
HSN[Ti,Si] 210341
HSN[Ti,Ti] 1.32911e+06
HSN[Ti,Cr] 183683
HSN[Ti,Mn] 211993
HSN[Ti,Fe] 129133
HSN[Ti,Co] 64491
HSN[Ti,Nb] 331752
HSN[Ti,Mo] 165918
         HSN[Cr,Al] 132506
HSN[Cr,Si] 168102
HSN[Cr,Ti] 183683
HSN[Cr,Cr] 118090
HSN[Cr,Mn] 79134.2
HSN[Cr,Fe] 42204.3
HSN[Cr,Co] 8891.13
HSN[Cr,Nb] 165282
HSN[Cr,Mo] 53197.7
         HSN[Mn,Al] 155059
HSN[Mn,Si] 167634
HSN[Mn,Ti] 211993
HSN[Mn,Cr] 79134.2
HSN[Mn,Mn] 3.28597e+06
HSN[Mn,Fe] 62655.1
HSN[Mn,Co] 34936.7
HSN[Mn,Nb] 186894
HSN[Mn,Mo] 57972
         HSN[Fe,Al] 92267.5
HSN[Fe,Si] 134765
HSN[Fe,Ti] 129133
HSN[Fe,Cr] 42204.3
HSN[Fe,Mn] 62655.1
HSN[Fe,Fe] 113172
HSN[Fe,Co] 22700.5
HSN[Fe,Nb] 93853.8
HSN[Fe,Mo] 43876.5
         HSN[Co,Al] 66212.2
HSN[Co,Si] 76561.6
HSN[Co,Ti] 64491
HSN[Co,Cr] 8891.13
HSN[Co,Mn] 34936.7
HSN[Co,Fe] 22700.5
HSN[Co,Co] 1.48674e+06
HSN[Co,Nb] 107792
HSN[Co,Mo] 3055.53
         HSN[Nb,Al] 230139
HSN[Nb,Si] 195343
HSN[Nb,Ti] 331752
HSN[Nb,Cr] 165282
HSN[Nb,Mn] 186894
HSN[Nb,Fe] 93853.8
HSN[Nb,Co] 107792
HSN[Nb,Nb] 671613
HSN[Nb,Mo] 154782
         HSN[Mo,Al] 110277
HSN[Mo,Si] 112275
HSN[Mo,Ti] 165918
HSN[Mo,Cr] 53197.7
HSN[Mo,Mn] 57972
HSN[Mo,Fe] 43876.5
HSN[Mo,Co] 3055.53
HSN[Mo,Nb] 154782
HSN[Mo,Mo] 795814

Determinant of Hessian Matrix of G:
|HSN| 3.51578e+52

Phase Name = Fcc
Hessian Matrix of G:
HSN[Al,Al] 2.01393e+06
HSN[Al,Si] 384884
HSN[Al,Ti] 247170
HSN[Al,Cr] 152043
HSN[Al,Mn] 153530
HSN[Al,Fe] 116495
HSN[Al,Co] 55958.2
HSN[Al,Nb] 223113
HSN[Al,Mo] 164177
         HSN[Si,Al] 384884
HSN[Si,Si] 3.12992e+06
HSN[Si,Ti] 420063
HSN[Si,Cr] 162192
HSN[Si,Mn] 208119
HSN[Si,Fe] 149243
HSN[Si,Co] 46212.4
HSN[Si,Nb] 380770
HSN[Si,Mo] 268818
         HSN[Ti,Al] 247170
HSN[Ti,Si] 420063
HSN[Ti,Ti] 3.10521e+06
HSN[Ti,Cr] 214693
HSN[Ti,Mn] 204445
HSN[Ti,Fe] 136113
HSN[Ti,Co] 58338.7
HSN[Ti,Nb] 292558
HSN[Ti,Mo] 184802
         HSN[Cr,Al] 152043
HSN[Cr,Si] 162192
HSN[Cr,Ti] 214693
HSN[Cr,Cr] 114651
HSN[Cr,Mn] 73072
HSN[Cr,Fe] 43219.6
HSN[Cr,Co] 13333.8
HSN[Cr,Nb] 169046
HSN[Cr,Mo] 33776
         HSN[Mn,Al] 153530
HSN[Mn,Si] 208119
HSN[Mn,Ti] 204445
HSN[Mn,Cr] 73072
HSN[Mn,Mn] 4.91526e+06
HSN[Mn,Fe] 54837.7
HSN[Mn,Co] 30771.4
HSN[Mn,Nb] 193121
HSN[Mn,Mo] 41179.5
         HSN[Fe,Al] 116495
HSN[Fe,Si] 149243
HSN[Fe,Ti] 136113
HSN[Fe,Cr] 43219.6
HSN[Fe,Mn] 54837.7
HSN[Fe,Fe] 110828
HSN[Fe,Co] 25765.7
HSN[Fe,Nb] 115648
HSN[Fe,Mo] 56870.5
         HSN[Co,Al] 55958.2
HSN[Co,Si] 46212.4
HSN[Co,Ti] 58338.7
HSN[Co,Cr] 13333.8
HSN[Co,Mn] 30771.4
HSN[Co,Fe] 25765.7
HSN[Co,Co] 1.25351e+06
HSN[Co,Nb] 122539
HSN[Co,Mo] 13664.1
         HSN[Nb,Al] 223113
HSN[Nb,Si] 380770
HSN[Nb,Ti] 292558
HSN[Nb,Cr] 169046
HSN[Nb,Mn] 193121
HSN[Nb,Fe] 115648
HSN[Nb,Co] 122539
HSN[Nb,Nb] 1.23004e+06
HSN[Nb,Mo] 156692
         HSN[Mo,Al] 164177
HSN[Mo,Si] 268818
HSN[Mo,Ti] 184802
HSN[Mo,Cr] 33776
HSN[Mo,Mn] 41179.5
HSN[Mo,Fe] 56870.5
HSN[Mo,Co] 13664.1
HSN[Mo,Nb] 156692
HSN[Mo,Mo] 643800

Determinant of Hessian Matrix of G:
|HSN| 4.81842e+53

############## Point 21#############
Temperature 1610
Phase Name = Liquid
Hessian Matrix of G:
HSN[Al,Al] 1.29709e+06
HSN[Al,Si] 382134
HSN[Al,Ti] 251582
HSN[Al,Cr] 132461
HSN[Al,Mn] 155000
HSN[Al,Fe] 92245.9
HSN[Al,Co] 66143.8
HSN[Al,Nb] 230061
HSN[Al,Mo] 110291
         HSN[Si,Al] 382134
HSN[Si,Si] 2.12257e+06
HSN[Si,Ti] 210366
HSN[Si,Cr] 168123
HSN[Si,Mn] 167602
HSN[Si,Fe] 134708
HSN[Si,Co] 76484.4
HSN[Si,Nb] 195343
HSN[Si,Mo] 112310
         HSN[Ti,Al] 251582
HSN[Ti,Si] 210366
HSN[Ti,Ti] 1.31714e+06
HSN[Ti,Cr] 183719
HSN[Ti,Mn] 211973
HSN[Ti,Fe] 129119
HSN[Ti,Co] 64448.3
HSN[Ti,Nb] 331723
HSN[Ti,Mo] 165951
         HSN[Cr,Al] 132461
HSN[Cr,Si] 168123
HSN[Cr,Ti] 183719
HSN[Cr,Cr] 118277
HSN[Cr,Mn] 79079.1
HSN[Cr,Fe] 42175.1
HSN[Cr,Co] 8815.7
HSN[Cr,Nb] 165273
HSN[Cr,Mo] 53219.5
         HSN[Mn,Al] 155000
HSN[Mn,Si] 167602
HSN[Mn,Ti] 211973
HSN[Mn,Cr] 79079.1
HSN[Mn,Mn] 3.26791e+06
HSN[Mn,Fe] 62618.5
HSN[Mn,Co] 34865.1
HSN[Mn,Nb] 186841
HSN[Mn,Mo] 57971.1
         HSN[Fe,Al] 92245.9
HSN[Fe,Si] 134708
HSN[Fe,Ti] 129119
HSN[Fe,Cr] 42175.1
HSN[Fe,Mn] 62618.5
HSN[Fe,Fe] 113181
HSN[Fe,Co] 22633.1
HSN[Fe,Nb] 93772
HSN[Fe,Mo] 43888.5
         HSN[Co,Al] 66143.8
HSN[Co,Si] 76484.4
HSN[Co,Ti] 64448.3
HSN[Co,Cr] 8815.7
HSN[Co,Mn] 34865.1
HSN[Co,Fe] 22633.1
HSN[Co,Co] 1.49097e+06
HSN[Co,Nb] 107715
HSN[Co,Mo] 3005.52
         HSN[Nb,Al] 230061
HSN[Nb,Si] 195343
HSN[Nb,Ti] 331723
HSN[Nb,Cr] 165273
HSN[Nb,Mn] 186841
HSN[Nb,Fe] 93772
HSN[Nb,Co] 107715
HSN[Nb,Nb] 667792
HSN[Nb,Mo] 154777
         HSN[Mo,Al] 110291
HSN[Mo,Si] 112310
HSN[Mo,Ti] 165951
HSN[Mo,Cr] 53219.5
HSN[Mo,Mn] 57971.1
HSN[Mo,Fe] 43888.5
HSN[Mo,Co] 3005.52
HSN[Mo,Nb] 154777
HSN[Mo,Mo] 798037

Determinant of Hessian Matrix of G:
|HSN| 3.40879e+52

Phase Name = Fcc
Hessian Matrix of G:
HSN[Al,Al] 1.99885e+06
HSN[Al,Si] 384915
HSN[Al,Ti] 247133
HSN[Al,Cr] 152008
HSN[Al,Mn] 153511
HSN[Al,Fe] 116499
HSN[Al,Co] 55962.2
HSN[Al,Nb] 223083
HSN[Al,Mo] 164180
         HSN[Si,Al] 384915
HSN[Si,Si] 3.12263e+06
HSN[Si,Ti] 420059
HSN[Si,Cr] 162174
HSN[Si,Mn] 208111
HSN[Si,Fe] 149238
HSN[Si,Co] 46159.1
HSN[Si,Nb] 380746
HSN[Si,Mo] 268800
         HSN[Ti,Al] 247133
HSN[Ti,Si] 420059
HSN[Ti,Ti] 3.06751e+06
HSN[Ti,Cr] 214641
HSN[Ti,Mn] 204395
HSN[Ti,Fe] 136095
HSN[Ti,Co] 58312.6
HSN[Ti,Nb] 292510
HSN[Ti,Mo] 184759
         HSN[Cr,Al] 152008
HSN[Cr,Si] 162174
HSN[Cr,Ti] 214641
HSN[Cr,Cr] 114616
HSN[Cr,Mn] 73001.9
HSN[Cr,Fe] 43195.3
HSN[Cr,Co] 13277.8
HSN[Cr,Nb] 168980
HSN[Cr,Mo] 33710.6
         HSN[Mn,Al] 153511
HSN[Mn,Si] 208111
HSN[Mn,Ti] 204395
HSN[Mn,Cr] 73001.9
HSN[Mn,Mn] 4.87793e+06
HSN[Mn,Fe] 54821.5
HSN[Mn,Co] 30732.9
HSN[Mn,Nb] 193075
HSN[Mn,Mo] 41136.4
         HSN[Fe,Al] 116499
HSN[Fe,Si] 149238
HSN[Fe,Ti] 136095
HSN[Fe,Cr] 43195.3
HSN[Fe,Mn] 54821.5
HSN[Fe,Fe] 110815
HSN[Fe,Co] 25743.9
HSN[Fe,Nb] 115644
HSN[Fe,Mo] 56836.5
         HSN[Co,Al] 55962.2
HSN[Co,Si] 46159.1
HSN[Co,Ti] 58312.6
HSN[Co,Cr] 13277.8
HSN[Co,Mn] 30732.9
HSN[Co,Fe] 25743.9
HSN[Co,Co] 1.25412e+06
HSN[Co,Nb] 122489
HSN[Co,Mo] 13603.3
         HSN[Nb,Al] 223083
HSN[Nb,Si] 380746
HSN[Nb,Ti] 292510
HSN[Nb,Cr] 168980
HSN[Nb,Mn] 193075
HSN[Nb,Fe] 115644
HSN[Nb,Co] 122489
HSN[Nb,Nb] 1.21798e+06
HSN[Nb,Mo] 156633
         HSN[Mo,Al] 164180
HSN[Mo,Si] 268800
HSN[Mo,Ti] 184759
HSN[Mo,Cr] 33710.6
HSN[Mo,Mn] 41136.4
HSN[Mo,Fe] 56836.5
HSN[Mo,Co] 13603.3
HSN[Mo,Nb] 156633
HSN[Mo,Mo] 644701

Determinant of Hessian Matrix of G:
|HSN| 4.6081e+53

############## Point 22#############
Temperature 1609
Phase Name = Liquid
Hessian Matrix of G:
HSN[Al,Al] 1.29043e+06
HSN[Al,Si] 382164
HSN[Al,Ti] 251555
HSN[Al,Cr] 132416
HSN[Al,Mn] 154939
HSN[Al,Fe] 92223.3
HSN[Al,Co] 66074.8
HSN[Al,Nb] 229983
HSN[Al,Mo] 110305
         HSN[Si,Al] 382164
HSN[Si,Si] 2.11041e+06
HSN[Si,Ti] 210391
HSN[Si,Cr] 168144
HSN[Si,Mn] 167570
HSN[Si,Fe] 134651
HSN[Si,Co] 76407.1
HSN[Si,Nb] 195342
HSN[Si,Mo] 112345
         HSN[Ti,Al] 251555
HSN[Ti,Si] 210391
HSN[Ti,Ti] 1.30543e+06
HSN[Ti,Cr] 183754
HSN[Ti,Mn] 211953
HSN[Ti,Fe] 129104
HSN[Ti,Co] 64405.4
HSN[Ti,Nb] 331694
HSN[Ti,Mo] 165984
         HSN[Cr,Al] 132416
HSN[Cr,Si] 168144
HSN[Cr,Ti] 183754
HSN[Cr,Cr] 118466
HSN[Cr,Mn] 79023.8
HSN[Cr,Fe] 42145.8
HSN[Cr,Co] 8739.99
HSN[Cr,Nb] 165265
HSN[Cr,Mo] 53241.4
         HSN[Mn,Al] 154939
HSN[Mn,Si] 167570
HSN[Mn,Ti] 211953
HSN[Mn,Cr] 79023.8
HSN[Mn,Mn] 3.25037e+06
HSN[Mn,Fe] 62581.7
HSN[Mn,Co] 34793.3
HSN[Mn,Nb] 186787
HSN[Mn,Mo] 57970.2
         HSN[Fe,Al] 92223.3
HSN[Fe,Si] 134651
HSN[Fe,Ti] 129104
HSN[Fe,Cr] 42145.8
HSN[Fe,Mn] 62581.7
HSN[Fe,Fe] 113190
HSN[Fe,Co] 22565.5
HSN[Fe,Nb] 93689.9
HSN[Fe,Mo] 43900.4
         HSN[Co,Al] 66074.8
HSN[Co,Si] 76407.1
HSN[Co,Ti] 64405.4
HSN[Co,Cr] 8739.99
HSN[Co,Mn] 34793.3
HSN[Co,Fe] 22565.5
HSN[Co,Co] 1.49523e+06
HSN[Co,Nb] 107638
HSN[Co,Mo] 2955.49
         HSN[Nb,Al] 229983
HSN[Nb,Si] 195342
HSN[Nb,Ti] 331694
HSN[Nb,Cr] 165265
HSN[Nb,Mn] 186787
HSN[Nb,Fe] 93689.9
HSN[Nb,Co] 107638
HSN[Nb,Nb] 664059
HSN[Nb,Mo] 154771
         HSN[Mo,Al] 110305
HSN[Mo,Si] 112345
HSN[Mo,Ti] 165984
HSN[Mo,Cr] 53241.4
HSN[Mo,Mn] 57970.2
HSN[Mo,Fe] 43900.4
HSN[Mo,Co] 2955.49
HSN[Mo,Nb] 154771
HSN[Mo,Mo] 800243

Determinant of Hessian Matrix of G:
|HSN| 3.30682e+52

Phase Name = Fcc
Hessian Matrix of G:
HSN[Al,Al] 1.98413e+06
HSN[Al,Si] 384946
HSN[Al,Ti] 247097
HSN[Al,Cr] 151974
HSN[Al,Mn] 153491
HSN[Al,Fe] 116501
HSN[Al,Co] 55965.3
HSN[Al,Nb] 223054
HSN[Al,Mo] 164184
         HSN[Si,Al] 384946
HSN[Si,Si] 3.11533e+06
HSN[Si,Ti] 420054
HSN[Si,Cr] 162156
HSN[Si,Mn] 208103
HSN[Si,Fe] 149234
HSN[Si,Co] 46105.1
HSN[Si,Nb] 380722
HSN[Si,Mo] 268783
         HSN[Ti,Al] 247097
HSN[Ti,Si] 420054
HSN[Ti,Ti] 3.03061e+06
HSN[Ti,Cr] 214589
HSN[Ti,Mn] 204345
HSN[Ti,Fe] 136077
HSN[Ti,Co] 58286.4
HSN[Ti,Nb] 292463
HSN[Ti,Mo] 184716
         HSN[Cr,Al] 151974
HSN[Cr,Si] 162156
HSN[Cr,Ti] 214589
HSN[Cr,Cr] 114581
HSN[Cr,Mn] 72931.7
HSN[Cr,Fe] 43170.8
HSN[Cr,Co] 13221.4
HSN[Cr,Nb] 168915
HSN[Cr,Mo] 33645
         HSN[Mn,Al] 153491
HSN[Mn,Si] 208103
HSN[Mn,Ti] 204345
HSN[Mn,Cr] 72931.7
HSN[Mn,Mn] 4.84152e+06
HSN[Mn,Fe] 54805
HSN[Mn,Co] 30694
HSN[Mn,Nb] 193029
HSN[Mn,Mo] 41093
         HSN[Fe,Al] 116501
HSN[Fe,Si] 149234
HSN[Fe,Ti] 136077
HSN[Fe,Cr] 43170.8
HSN[Fe,Mn] 54805
HSN[Fe,Fe] 110800
HSN[Fe,Co] 25721.7
HSN[Fe,Nb] 115640
HSN[Fe,Mo] 56802.5
         HSN[Co,Al] 55965.3
HSN[Co,Si] 46105.1
HSN[Co,Ti] 58286.4
HSN[Co,Cr] 13221.4
HSN[Co,Mn] 30694
HSN[Co,Fe] 25721.7
HSN[Co,Co] 1.25475e+06
HSN[Co,Nb] 122439
HSN[Co,Mo] 13542.1
         HSN[Nb,Al] 223054
HSN[Nb,Si] 380722
HSN[Nb,Ti] 292463
HSN[Nb,Cr] 168915
HSN[Nb,Mn] 193029
HSN[Nb,Fe] 115640
HSN[Nb,Co] 122439
HSN[Nb,Nb] 1.2062e+06
HSN[Nb,Mo] 156574
         HSN[Mo,Al] 164184
HSN[Mo,Si] 268783
HSN[Mo,Ti] 184716
HSN[Mo,Cr] 33645
HSN[Mo,Mn] 41093
HSN[Mo,Fe] 56802.5
HSN[Mo,Co] 13542.1
HSN[Mo,Nb] 156574
HSN[Mo,Mo] 645591

Determinant of Hessian Matrix of G:
|HSN| 4.40919e+53

############## Point 23#############
Temperature 1608
Phase Name = Liquid
Hessian Matrix of G:
HSN[Al,Al] 1.28396e+06
HSN[Al,Si] 382194
HSN[Al,Ti] 251528
HSN[Al,Cr] 132370
HSN[Al,Mn] 154878
HSN[Al,Fe] 92199.9
HSN[Al,Co] 66005.1
HSN[Al,Nb] 229903
HSN[Al,Mo] 110318
         HSN[Si,Al] 382194
HSN[Si,Si] 2.09829e+06
HSN[Si,Ti] 210416
HSN[Si,Cr] 168166
HSN[Si,Mn] 167538
HSN[Si,Fe] 134594
HSN[Si,Co] 76329.9
HSN[Si,Nb] 195342
HSN[Si,Mo] 112381
         HSN[Ti,Al] 251528
HSN[Ti,Si] 210416
HSN[Ti,Ti] 1.29397e+06
HSN[Ti,Cr] 183790
HSN[Ti,Mn] 211932
HSN[Ti,Fe] 129090
HSN[Ti,Co] 64362.4
HSN[Ti,Nb] 331665
HSN[Ti,Mo] 166016
         HSN[Cr,Al] 132370
HSN[Cr,Si] 168166
HSN[Cr,Ti] 183790
HSN[Cr,Cr] 118657
HSN[Cr,Mn] 78968.3
HSN[Cr,Fe] 42116.2
HSN[Cr,Co] 8664
HSN[Cr,Nb] 165257
HSN[Cr,Mo] 53263.3
         HSN[Mn,Al] 154878
HSN[Mn,Si] 167538
HSN[Mn,Ti] 211932
HSN[Mn,Cr] 78968.3
HSN[Mn,Mn] 3.23334e+06
HSN[Mn,Fe] 62544.5
HSN[Mn,Co] 34721.2
HSN[Mn,Nb] 186734
HSN[Mn,Mo] 57969.2
         HSN[Fe,Al] 92199.8
HSN[Fe,Si] 134594
HSN[Fe,Ti] 129090
HSN[Fe,Cr] 42116.2
HSN[Fe,Mn] 62544.5
HSN[Fe,Fe] 113198
HSN[Fe,Co] 22497.5
HSN[Fe,Nb] 93607.7
HSN[Fe,Mo] 43912.3
         HSN[Co,Al] 66005.1
HSN[Co,Si] 76329.9
HSN[Co,Ti] 64362.4
HSN[Co,Cr] 8664
HSN[Co,Mn] 34721.2
HSN[Co,Fe] 22497.5
HSN[Co,Co] 1.49953e+06
HSN[Co,Nb] 107560
HSN[Co,Mo] 2905.43
         HSN[Nb,Al] 229903
HSN[Nb,Si] 195342
HSN[Nb,Ti] 331665
HSN[Nb,Cr] 165257
HSN[Nb,Mn] 186734
HSN[Nb,Fe] 93607.7
HSN[Nb,Co] 107560
HSN[Nb,Nb] 660413
HSN[Nb,Mo] 154766
         HSN[Mo,Al] 110318
HSN[Mo,Si] 112381
HSN[Mo,Ti] 166016
HSN[Mo,Cr] 53263.3
HSN[Mo,Mn] 57969.2
HSN[Mo,Fe] 43912.3
HSN[Mo,Co] 2905.43
HSN[Mo,Nb] 154766
HSN[Mo,Mo] 802434

Determinant of Hessian Matrix of G:
|HSN| 3.20958e+52

Phase Name = Fcc
Hessian Matrix of G:
HSN[Al,Al] 1.96977e+06
HSN[Al,Si] 384977
HSN[Al,Ti] 247059
HSN[Al,Cr] 151939
HSN[Al,Mn] 153470
HSN[Al,Fe] 116503
HSN[Al,Co] 55967.6
HSN[Al,Nb] 223024
HSN[Al,Mo] 164188
         HSN[Si,Al] 384977
HSN[Si,Si] 3.10801e+06
HSN[Si,Ti] 420051
HSN[Si,Cr] 162139
HSN[Si,Mn] 208096
HSN[Si,Fe] 149229
HSN[Si,Co] 46050.3
HSN[Si,Nb] 380699
HSN[Si,Mo] 268765
         HSN[Ti,Al] 247059
HSN[Ti,Si] 420051
HSN[Ti,Ti] 2.99449e+06
HSN[Ti,Cr] 214537
HSN[Ti,Mn] 204295
HSN[Ti,Fe] 136059
HSN[Ti,Co] 58260.3
HSN[Ti,Nb] 292416
HSN[Ti,Mo] 184673
         HSN[Cr,Al] 151939
HSN[Cr,Si] 162139
HSN[Cr,Ti] 214537
HSN[Cr,Cr] 114548
HSN[Cr,Mn] 72861.2
HSN[Cr,Fe] 43146.1
HSN[Cr,Co] 13164.7
HSN[Cr,Nb] 168851
HSN[Cr,Mo] 33579.2
         HSN[Mn,Al] 153470
HSN[Mn,Si] 208096
HSN[Mn,Ti] 204295
HSN[Mn,Cr] 72861.2
HSN[Mn,Mn] 4.80601e+06
HSN[Mn,Fe] 54788.3
HSN[Mn,Co] 30654.6
HSN[Mn,Nb] 192983
HSN[Mn,Mo] 41049.3
         HSN[Fe,Al] 116503
HSN[Fe,Si] 149229
HSN[Fe,Ti] 136059
HSN[Fe,Cr] 43146.1
HSN[Fe,Mn] 54788.3
HSN[Fe,Fe] 110785
HSN[Fe,Co] 25699.2
HSN[Fe,Nb] 115635
HSN[Fe,Mo] 56768.6
         HSN[Co,Al] 55967.6
HSN[Co,Si] 46050.3
HSN[Co,Ti] 58260.3
HSN[Co,Cr] 13164.7
HSN[Co,Mn] 30654.6
HSN[Co,Fe] 25699.2
HSN[Co,Co] 1.2554e+06
HSN[Co,Nb] 122389
HSN[Co,Mo] 13480.6
         HSN[Nb,Al] 223024
HSN[Nb,Si] 380699
HSN[Nb,Ti] 292416
HSN[Nb,Cr] 168851
HSN[Nb,Mn] 192983
HSN[Nb,Fe] 115635
HSN[Nb,Co] 122389
HSN[Nb,Nb] 1.19469e+06
HSN[Nb,Mo] 156516
         HSN[Mo,Al] 164188
HSN[Mo,Si] 268765
HSN[Mo,Ti] 184673
HSN[Mo,Cr] 33579.2
HSN[Mo,Mn] 41049.3
HSN[Mo,Fe] 56768.6
HSN[Mo,Co] 13480.6
HSN[Mo,Nb] 156516
HSN[Mo,Mo] 646470

Determinant of Hessian Matrix of G:
|HSN| 4.22094e+53

############## Point 24#############
Temperature 1607
Phase Name = Liquid
Hessian Matrix of G:
HSN[Al,Al] 1.27769e+06
HSN[Al,Si] 382224
HSN[Al,Ti] 251500
HSN[Al,Cr] 132323
HSN[Al,Mn] 154817
HSN[Al,Fe] 92175.5
HSN[Al,Co] 65934.7
HSN[Al,Nb] 229823
HSN[Al,Mo] 110331
         HSN[Si,Al] 382224
HSN[Si,Si] 2.0862e+06
HSN[Si,Ti] 210442
HSN[Si,Cr] 168188
HSN[Si,Mn] 167506
HSN[Si,Fe] 134537
HSN[Si,Co] 76252.7
HSN[Si,Nb] 195343
HSN[Si,Mo] 112416
         HSN[Ti,Al] 251500
HSN[Ti,Si] 210442
HSN[Ti,Ti] 1.28276e+06
HSN[Ti,Cr] 183826
HSN[Ti,Mn] 211912
HSN[Ti,Fe] 129074
HSN[Ti,Co] 64319.2
HSN[Ti,Nb] 331635
HSN[Ti,Mo] 166049
         HSN[Cr,Al] 132323
HSN[Cr,Si] 168188
HSN[Cr,Ti] 183826
HSN[Cr,Cr] 118850
HSN[Cr,Mn] 78912.7
HSN[Cr,Fe] 42086.4
HSN[Cr,Co] 8587.74
HSN[Cr,Nb] 165248
HSN[Cr,Mo] 53285.3
         HSN[Mn,Al] 154817
HSN[Mn,Si] 167506
HSN[Mn,Ti] 211912
HSN[Mn,Cr] 78912.7
HSN[Mn,Mn] 3.2168e+06
HSN[Mn,Fe] 62507
HSN[Mn,Co] 34649
HSN[Mn,Nb] 186680
HSN[Mn,Mo] 57968.2
         HSN[Fe,Al] 92175.5
HSN[Fe,Si] 134537
HSN[Fe,Ti] 129074
HSN[Fe,Cr] 42086.4
HSN[Fe,Mn] 62507
HSN[Fe,Fe] 113206
HSN[Fe,Co] 22429.3
HSN[Fe,Nb] 93525.2
HSN[Fe,Mo] 43924.1
         HSN[Co,Al] 65934.7
HSN[Co,Si] 76252.7
HSN[Co,Ti] 64319.3
HSN[Co,Cr] 8587.74
HSN[Co,Mn] 34649
HSN[Co,Fe] 22429.3
HSN[Co,Co] 1.50385e+06
HSN[Co,Nb] 107482
HSN[Co,Mo] 2855.36
         HSN[Nb,Al] 229823
HSN[Nb,Si] 195343
HSN[Nb,Ti] 331635
HSN[Nb,Cr] 165248
HSN[Nb,Mn] 186680
HSN[Nb,Fe] 93525.1
HSN[Nb,Co] 107482
HSN[Nb,Nb] 656849
HSN[Nb,Mo] 154760
         HSN[Mo,Al] 110331
HSN[Mo,Si] 112416
HSN[Mo,Ti] 166049
HSN[Mo,Cr] 53285.3
HSN[Mo,Mn] 57968.2
HSN[Mo,Fe] 43924.1
HSN[Mo,Co] 2855.36
HSN[Mo,Nb] 154760
HSN[Mo,Mo] 804607

Determinant of Hessian Matrix of G:
|HSN| 3.11679e+52

Phase Name = Fcc
Hessian Matrix of G:
HSN[Al,Al] 1.95574e+06
